rank,stock_id,name,industry_category,entry_score,entry_signal,close,volume_ratio,rsi14,adx14,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,f_score,condition_count,margin_change_5d,relative_strength_5d,return_5d,revenue_yoy,sma5,sma10,grade,entry_reason,limit_down_streak,expected_hold_days,momentum_decay_signal,estimated_sl_days
1,2476,鉅祥,,1909.7460771145545,False,131.0,2.087523158966728,69.6159826028863,23.296057946013743,0.0,1.0,3.0,-1,17,,0.055747875788737,0.1391304347826087,,,,A,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
2,2312,金寶,,1738.1789354354212,False,40.0,3.205499273239588,79.75601550668961,35.3180544582683,8.0,0.0,5.0,-1,15,,0.3580588824475696,0.4414414414414414,,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
3,3321,同泰,,1735.6327542287677,False,18.2,3.723443906502602,66.10835070696682,22.78232269711598,3.0,0.0,0.0,-1,15,,0.106159924666259,0.1895424836601307,,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,
4,3189,景碩,,1730.4432986485194,False,696.0,1.6728665707655814,77.49070338174106,31.380374220367763,1.0,8.0,0.0,-1,15,,0.2733425872049586,0.3567251461988303,,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
5,2369,菱生,,1726.9013810402969,False,37.7,3.5004637333384654,70.18039553260388,17.954297851913292,5.0,0.0,4.0,-1,15,,0.239424458549988,0.3228070175438597,,,,A,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
6,2344,華邦電,,1716.530541576355,False,141.0,1.4543426212562078,68.83559914775121,25.3253712631802,3.0,2.0,4.0,-1,15,,0.1166174410061282,0.1999999999999999,,,,A,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,
7,2421,建準,,1707.9730031294966,False,165.0,1.61061213611843,69.50102076244438,16.412034219423827,4.0,6.0,0.0,-1,15,,0.0545484754888869,0.1379310344827586,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, invest_trust_buy_2d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
8,2467,志聖,,1690.7559654968877,False,668.0,1.2896974839160813,64.95855703846175,30.22502433489205,2.0,0.0,3.0,-1,15,,0.0763396632283506,0.1597222222222223,,,,B,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",,,,
9,3026,禾伸堂,,1655.1799755650038,False,570.0,0.3814593610746013,88.16350901354262,53.53925429200128,15.0,6.0,4.0,-1,14,,0.4782612766225667,0.5616438356164384,,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,,,
10,4919,新唐,,1646.695116820655,False,211.0,1.938500880976373,69.68114202900412,29.981697243611357,4.0,6.0,0.0,-1,14,,0.323284107672795,0.4066666666666667,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",,,,
11,2492,華新科,,1643.7799829306466,False,328.5,0.7081220371615581,88.26496545652964,45.7188366402366,10.0,6.0,6.0,-1,14,,0.4097992591879464,0.4931818181818181,,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,,,
12,3025,星通,,1631.393545862876,False,78.8,6.313669001078812,77.93442185481098,21.894257050620336,4.0,0.0,0.0,-1,14,,0.2636259880146752,0.3470085470085469,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
13,2484,希華,,1611.5398832128585,False,56.0,2.7800227386975296,73.68245556748433,33.12009534809918,3.0,0.0,0.0,-1,14,,0.3061956047778404,0.3895781637717121,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
14,2493,揚博,,1605.5158895234122,False,163.5,3.502776577089564,71.01013346133443,19.49177889144743,4.0,0.0,0.0,-1,14,,0.1599634486106911,0.2433460076045628,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
15,2454,聯發科,,1604.7380598662148,False,4265.0,1.5756453576350546,75.91130401467036,57.13761179305483,1.0,0.0,5.0,-1,14,,0.2684399449680934,0.3518225039619651,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
16,2302,麗正,,1597.4069910420988,False,33.95,2.943206348256876,85.93361107940922,35.78424134314888,1.0,0.0,4.0,-1,14,,0.271906862163813,0.3552894211576847,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
17,3588,通嘉,,1597.1269076053209,False,65.1,1.0938868136108402,61.77716125675611,29.56007915238352,5.0,0.0,0.0,-1,14,,0.0162796031682903,0.099662162162162,,,,B,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",,,,
18,3149,正達,,1585.5310223827792,False,68.0,1.7489378000947886,75.27220619281505,38.73284145768883,4.0,0.0,0.0,-1,14,,0.0930880292414224,0.1764705882352941,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
19,3312,弘憶股,,1582.2382881690096,False,52.8,2.234389317040785,73.87782186529294,46.67635950726056,0.0,0.0,3.0,-1,14,,0.082180354913413,0.1655629139072847,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
20,2404,漢唐,,1582.1630951041468,False,1265.0,1.6170508011622444,78.80130475749228,31.51530901132909,7.0,0.0,0.0,-1,14,,0.1447727808119534,0.2281553398058251,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
21,3708,上緯投控,,1578.753690313603,False,131.5,3.568576035592838,63.75066039074794,17.55337200424819,1.0,0.0,5.0,-1,14,,0.0551455795342668,0.1385281385281385,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, stronger_than_market, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
22,3704,合勤控,,1565.5613086112326,False,45.25,1.882884702641291,79.1417872693921,31.30431328473166,1.0,0.0,4.0,-1,14,,0.1042814830008789,0.1876640419947506,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
23,4958,臻鼎-KY,,1518.4970949492874,False,540.0,0.785758090370538,77.04816621025952,51.78682747250909,1.0,6.0,1.0,-1,13,,0.2385268657307304,0.3219094247246021,,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",,,,
24,2399,映泰,,1495.8093202280702,False,50.5,1.4963773563069818,67.45460899139974,41.74194209927144,5.0,0.0,2.0,-1,13,,0.0910360456572911,0.1744186046511628,,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",,,,
25,2305,全友,,1495.6401974291018,False,20.8,6.786436194491191,71.59521165245539,19.28482309089427,0.0,0.0,8.0,-1,13,,0.1849101239329578,0.2682926829268295,,,,B,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
26,3037,欣興,,1492.9168431225469,False,1085.0,1.0808315629566778,76.25419897414486,27.80619659530141,4.0,1.0,1.0,-1,13,,0.2430233089767883,0.32640586797066,,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",,,,
27,2308,台達電,,1490.5016136847107,False,2350.0,1.0214305507401205,67.71910945617432,40.910159376957786,2.0,2.0,4.0,-1,13,,0.1437714880035172,0.2271540469973889,,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, cci_momentum, above_ichimoku_cloud",,,,
28,2439,美律,,1484.7731452078688,False,92.3,4.111739964933779,67.21206085824286,23.660668124584912,0.0,0.0,4.0,-1,13,,-4.922566053844335e-05,0.0833333333333332,,,,B,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",,,,
29,2360,致茂,,1482.947022860555,False,2500.0,0.7559446341643233,65.2448699256185,42.07133120175402,2.0,3.0,0.0,-1,13,,0.1331624531715785,0.2165450121654502,,,,B,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,
30,2351,順德,,1478.8930023703956,False,216.0,0.9321352885715266,77.00378325476284,58.41422815063806,2.0,0.0,2.0,-1,13,,0.1615742133404223,0.244956772334294,,,,B,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,,
31,3042,晶技,,1476.894172305143,False,203.0,3.293654804745297,75.83505184185066,25.13371799491507,0.0,1.0,0.0,-1,13,,0.28823906262775,0.3716216216216217,,,,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
32,3532,台勝科,,1476.4237152818089,False,300.0,0.8258052435577211,72.55316305691964,32.989067260470065,2.0,0.0,0.0,-1,13,,0.4017659558576134,0.4851485148514851,,,,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,,
33,2301,光寶科,,1476.1884014915,False,239.5,1.4499639267253217,73.02424531689364,34.0463885836822,0.0,2.0,2.0,-1,13,,0.0764237364056439,0.1598062953995156,,,,C,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,
34,2441,超豐,,1464.715923056164,False,136.0,1.93383505885181,81.69699366167747,30.382495033699858,0.0,1.0,0.0,-1,13,,0.2499507743394615,0.3333333333333332,,,,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
35,2449,京元電子,,1462.0524078321798,False,338.5,2.353894530736979,62.58629082066806,14.723690742536377,4.0,0.0,4.0,-1,13,,0.0878977178227373,0.171280276816609,,,,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, hist_turn_positive, foreign_buy_3d, stronger_than_market, obv_uptrend, dealer_buy_3d, above_ichimoku_cloud",,,,
36,3062,建漢,,1451.3468820061507,False,30.05,1.5051197288060298,58.40472759670524,20.55953045413815,5.0,0.0,3.0,-1,13,,0.0073615426395221,0.0907441016333938,,,,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,,,
37,2428,興勤,,1450.654701846944,False,256.0,1.5166226843969708,86.37827411613382,34.2005626780622,1.0,0.0,1.0,-1,13,,0.1128791232491188,0.1962616822429905,,,,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
38,4956,光鋐,,1448.0994910870586,False,49.95,1.9138177051113603,60.186768837351394,25.046048808571737,0.0,0.0,0.0,-1,13,,0.089152652273734,0.1725352112676057,,,,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, hist_turn_positive, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,,
39,4952,凌通,,1446.4218097439928,False,55.0,1.5460652891432742,67.76831734457888,34.71607941861382,1.0,0.0,0.0,-1,13,,0.0624507743394615,0.1458333333333332,,,,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
40,2453,凌群,,1432.3363634631644,False,61.6,7.473379963299434,76.10977363697246,32.9132967937774,1.0,0.0,0.0,-1,12,,0.0468926703639265,0.1302752293577982,,,,C,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
41,3229,晟鈦,,1407.4858253472164,False,47.9,0.9257188553628368,67.16759346435246,42.954619331747885,3.0,0.0,3.0,-1,12,,0.2527401746184015,0.3361227336122732,,,,C,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,
42,2327,國巨*,,1403.443400558189,False,661.0,0.5045067098224562,83.86842715814811,53.73860143178628,0.0,8.0,4.0,-1,12,,0.2465973202817821,0.3299798792756538,,,,C,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,,,
43,2472,立隆電,,1397.7918979064546,False,307.0,1.2479803484873857,82.59960212586454,56.3227641140714,1.0,3.0,2.0,-1,12,,0.2398933030750938,0.3232758620689655,,,,C,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",,,,
44,3622,洋華,,1382.1835235326157,False,58.5,2.694836654151364,61.839541117876216,20.440326014333746,4.0,0.0,1.0,-1,12,,-0.0020516902323191,0.0813308687615526,,,,C,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",,,,
45,3168,眾福科,,1373.193276534018,False,52.1,4.4813873666091775,74.47838113406223,30.552664341449287,0.0,0.0,0.0,-1,12,,0.0782673852647681,0.1616499442586398,,,,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
46,3617,碩天,,1362.8987540023586,False,206.5,1.0433033890845005,64.99207207647095,20.963550478985773,4.0,0.0,0.0,-1,12,,0.0150216963252771,0.0984042553191488,,,,C,"above_ema60, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, bb_squeeze_breakout, mfi_strong, above_ichimoku_cloud",,,,
47,2495,普安,,1362.669854468368,False,46.05,2.016665782130773,66.9925738432872,22.03026373525865,5.0,0.0,0.0,-1,12,,0.2047293291180163,0.288111888111888,,,,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,,
48,3305,昇貿,,1359.5086362508605,False,163.5,1.3442082156472897,79.9558865763727,35.92654912420921,5.0,0.0,0.0,-1,12,,0.1014000497017804,0.1847826086956521,,,,C,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,,
49,2357,華碩,,1358.8273352024885,False,699.0,0.8091862860374306,67.15007007865212,30.195223568604177,0.0,3.0,7.0,-1,12,,0.0054024877351002,0.0887850467289719,,,,C,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,,,
50,3135,凌航,,1357.553460443731,False,225.0,0.3514097566073229,72.00356296604244,42.696767713215095,6.0,0.0,0.0,-1,12,,0.1134259516444262,0.1968085106382979,,,,C,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,,
51,3013,晟銘電,,1356.7581664579666,False,124.0,2.891403559370917,67.34290086132378,21.809267405570164,0.0,0.0,0.0,-1,12,,0.1603486345868705,0.2437311935807422,,,,C,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,,,
52,2317,鴻海,,1354.525792010188,False,259.0,0.6091482831303605,67.11931186860821,36.05827936398575,4.0,0.0,0.0,-1,12,,-0.0262397018510145,0.0571428571428571,,,,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, hist_turn_positive, foreign_buy_3d, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,,
53,3055,蔚華科,,1351.737412031388,False,119.0,0.7841588956006906,69.33853116903535,46.266337039284345,3.0,0.0,0.0,-1,12,,-0.1237051396390329,-0.0403225806451612,,,,C,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,,
54,2303,聯電,,1350.8637933092969,False,130.5,1.1018664845938098,78.36322458015738,47.69665869902937,2.0,0.0,4.0,-1,12,,0.0714846976432963,0.154867256637168,,,,C,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,,,
55,3022,威強電,,1348.9219807539555,False,75.0,1.2786535125633252,65.98192043925752,18.690835944253,5.0,0.0,3.0,-1,12,,0.0244460968406925,0.1078286558345642,,,,C,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, dealer_buy_3d, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,
56,3044,健鼎,,1348.1367051030488,False,510.0,0.8463144989657343,62.83628111347255,37.74154574250837,2.0,0.0,4.0,-1,12,,0.019320143708831,0.1027027027027027,,,,C,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, cci_momentum, mfi_strong, above_ichimoku_cloud",,,,
57,3715,定穎投控,,1347.8288302243666,False,186.0,1.3145554474132957,56.00054328103722,15.294258922348051,5.0,0.0,3.0,-1,12,,0.0438901682788555,0.1272727272727272,,,,C,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, hist_turn_positive, foreign_buy_3d, stronger_than_market, obv_uptrend, dealer_buy_3d, above_ichimoku_cloud",,,,
58,3673,TPK-KY,,1347.3907135553784,False,87.4,1.1308389855807646,77.99126703900123,43.50546023556255,1.0,0.0,4.0,-1,12,,0.0757686346400805,0.1591511936339522,,,,C,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,,,
59,3450,聯鈞,,1344.5891224315524,False,530.0,0.3171835626127007,72.70090673068893,29.723695571054616,0.0,0.0,5.0,-1,12,,0.2669359123437078,0.3503184713375795,,,,C,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,,,
